,time,low,high,open,volume,TOMORROW_CLOSE,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,log_momentum,Subjectivity Bitcoin,Polarity Bitcoin,Subjectivity russia-ukraine,Polarity russia-ukraine
273,2021-10-22,60000.0,63750.0,62204.01,17217.70765017,61300.01,62584.41,57648.11952380952,56625.87958271754,60440.539998370965,3814.660415653423,4840.7811623131365,67329.6818484358,47966.557199183255,61374.26210811723,61299.01,11.023518971712322,0.2517197385947386,0.0705822042540792,0.35202421,0.204652678
274,2021-10-23,59650.0,61750.0,60682.88,6708.15013802,60854.48,62488.32,58249.09523809525,56939.10924330022,60504.22307554466,3565.1138322444385,4374.54883415389,66998.19290640303,49499.99756978747,61027.74070270575,60853.48,11.01622428659141,0.3148126873126873,0.1143256743256743,0.251488095,0.016071429
275,2021-10-24,59522.89,61491.96,61300.02,8573.72719199,63083.54,62637.05285714286,58908.04761904762,57394.25226237319,60901.0410639224,3506.788801549213,3974.435911112421,66856.91944127246,50959.175796822776,62398.27356756859,63082.54,11.05219930659478,0.3018319354256854,0.1802804834054834,0.371071429,0.038457792
276,2021-10-25,60653.5,63726.58,60847.91,10496.58058683,60337.62,62070.55,59329.17285714286,57612.2795022232,60814.360900242034,3202.0813980188395,3600.513624854433,66530.20010685173,52128.145607434,61024.50452252286,60336.62,11.007694495234258,0.2143264163372859,0.1108568017127799,0.2875,-0.00875
277,2021-10-26,59837.07,63290.49,63081.96,12181.48144997,58455.47,60988.96857142857,59477.55333333334,57674.7380576209,60451.4546078971,2776.7165502762,3490.3962723699888,66458.34587807332,52496.76078859336,59311.81484084096,58454.47,10.976003439596292,0.2484582536326722,0.1015640206047182,0.314351852,0.181481481
278,2021-10-27,58100.0,61488.0,60333.19,18856.68565412,60591.65,60758.630000000005,59801.06904761904,57890.80560893017,60473.02312975909,2582.2175208289264,3243.772900830148,66288.61484927934,53313.52324595875,60165.03828028032,60590.65,11.01189586972437,0.25992901706137,0.1046527247262541,0.30531746,-0.034603175
279,2021-10-28,57653.88,62477.47,58462.73,19354.49897509,62276.72,60985.64142857143,60196.92142857143,58215.68815644734,60750.51495594999,2534.8267995026545,2993.37554092096,66183.67251041335,54210.17034672952,61572.82609342677,62275.72,11.039326901685383,0.248159681227863,0.0944251770956316,0.401767677,-0.067941919
280,2021-10-29,60188.73,62974.0,60591.63,15497.01101939,61892.41,61070.27,60526.927142857145,58488.037922660114,60926.19111657306,2438.153193912949,2760.36481902165,66047.65678090045,55006.19750481384,61785.88203114225,61891.41,11.033136676829686,0.3067959001782531,0.1114050165520753,0.343209877,0.08132716
281,2021-10-30,60725.01,62379.2,62287.95,6793.59698552,61343.68,61140.15571428572,60843.7438095238,58699.56696544307,60990.42017556182,2290.853210118752,2417.519425945893,65678.7826614156,56008.70495763201,61491.08067704742,61342.68,11.024231127616986,0.1896192443919716,0.0818024399842581,0.166666667,0.125
282,2021-10-31,60001.0,62427.02,61896.38,8371.1698899,60949.54,60835.298571428575,61008.60571428571,58866.231634681935,60984.13091778307,2117.899283101134,2291.982249801843,65592.5702138894,56424.64121468202,61130.0535590158,60948.54,11.017785180561807,0.2728465608465608,0.023869708994709,0.247916667,0.05875
283,2021-11-01,59500.0,62500.0,61346.17,11724.34161877,63266.51,61253.71142857143,61354.38714285715,59192.17818028356,61335.26616120106,2143.087980917502,2032.435168405732,65419.25747966862,57289.516806045685,62554.35785300527,63265.51,11.055095593920202,0.2784822781385281,0.0426350108225108,0.333049849,0.198106061
284,2021-11-02,60672.16,64300.0,60956.4,13694.11539462,62935.41,61893.70285714286,61619.53428571428,59469.4546113914,61581.4421364009,2111.9875250095065,1840.4132687243716,65300.36082316303,57938.70774826554,62808.392617668425,62934.41,11.049848351929937,0.3365570299265951,0.1122336721249764,0.6875,0.5875
285,2021-11-03,60070.0,63568.36,63266.5,12951.87181247,61444.5,62015.53857142857,61814.05761904762,59615.75426981551,61560.37411541616,1944.619845600646,1562.5399868291563,64939.137592705934,58688.97764538931,61899.13087255615,61443.5,11.025873332344878,0.3297001007378365,0.1134903618394184,0.491659091,-0.023742424
286,2021-11-04,60728.77,63114.14,62935.4,11051.75853921,61006.15,61834.02857142857,61781.23666666666,59718.74654613112,61475.108866890594,1756.3623207594792,1572.3650246155776,64925.96671589782,58636.50661743551,61303.810290852045,61005.15,11.018713565821264,0.3117202194357366,0.1833237936632333,0.349479167,-0.005859375
287,2021-11-05,60777.0,62638.59,61444.49,10598.79620286,61539.31,61783.58571428571,61812.75523809524,59853.603098276406,61484.98596429204,1631.382866015636,1559.9265612608826,64932.60836061701,58692.90211557347,61460.81009695068,61538.31,11.027415186685497,0.2332453102453102,0.1267362914862914,0.166666667,0.083333333
288,2021-11-06,60125.0,61599.25,61006.14,6366.43859189,63309.13,62064.36428571429,61897.61333333334,60109.56805397166,61765.62350824712,1656.0554542754544,1591.7559947065831,65081.125322746506,58714.10134392018,62693.02336565023,63308.13,11.055769035904026,0.3396047008547008,0.1124839743589743,0.791666667,-0.041666667
289,2021-11-07,61397.86,63327.96,61539.3,5596.02460734,67554.84,63007.97857142857,62160.11,60661.06967962739,62656.27219928603,1995.20251965864,2015.0681863999052,66190.24637279981,58129.97362720019,65934.23445521675,67553.84,11.120680188552791,0.4433333333333333,0.0965882034632034,0.657142857,0.169345238
290,2021-11-08,63309.12,67792.77,63309.12,17661.87297159,66944.66,63533.42857142857,62285.89666666667,61126.52081448856,63316.024168626645,2189.5033541380835,2226.848322660153,66739.59331198697,57832.20002134636,66607.85148507224,66943.66,11.11160664909975,0.26612637676197,0.0822892769502939,0.354722222,0.023611111
291,2021-11-09,66261.79,68568.85,67554.13,14996.62508818,64912.2,63815.82714285714,62232.83285714286,61406.94149490728,63561.589681145626,2154.648186238352,2145.0290740296355,66522.89100520212,57942.774709083584,65477.41716169075,64911.2,11.080775460992664,0.3588802756244617,0.1276636520241171,0.275859375,-0.063472222
292,2021-11-10,62800.0,69000.0,66938.76,19030.24517744,64807.59,64296.26857142856,62356.81238095238,61658.841384182095,63753.28203789246,2094.440653710364,2217.304099168639,66791.42057928965,57922.2041826151,65030.865720563575,64806.59,11.079162574700389,0.2724367212103061,0.1063828083167705,0.401296296,0.0075
293,2021-11-11,64133.78,65600.0,64912.2,10259.51472415,64147.9,64745.09,62521.58666666667,61843.2160964708,63813.99249360132,1970.7763971305176,2215.631353764505,66952.84937419568,58090.32395913766,64442.22190685453,64146.9,11.068931044636066,0.2953638559508125,0.1062263669301712,0.408333333,0.136309524
294,2021-11-12,62300.0,65477.06,64807.73,13658.626579,64400.01,65153.76142857143,62669.20571428572,62032.60823747858,63904.14903304727,1871.540795568697,2233.372467085755,67135.95064845722,58202.460780114205,64414.08063561818,64399.01,11.072853539303477,0.3220853625541126,0.0793081484487734,0.289942956,0.030915179
295,2021-11-13,63394.17,64990.0,64144.42,5968.10354833,65505.02,65467.46,62890.66,62289.823923598335,64150.43687411693,1860.612950518589,2274.61845993806,67439.89691987612,58341.423080123874,65141.37354520606,65504.02,11.089866793785836,0.1932383040935672,0.0288742690058479,0.337727273,0.094318182
296,2021-11-14,63596.9,65525.0,64400.01,6081.57225975,63624.59,64905.99571428572,62916.424285714296,62388.69548481578,64069.53735502201,1680.8418702062336,2279.970323814919,67476.36493334413,58356.48363808446,64130.184515068686,63623.59,11.060739592507067,0.3254111579111579,0.0988453063453063,0.224803778,0.020643939
297,2021-11-15,63371.0,66339.9,65505.03,10426.55522646,60107.98,63929.32714285714,62905.48904761905,62219.75359704768,63460.06699271093,1240.313395663252,2293.468008752256,67492.42506512356,58318.55303011453,61448.71483835622,60106.98,11.003881253546654,0.3245582478221367,0.1705027624124846,0.343053012,0.11151048
298,2021-11-16,58638.0,63624.6,63621.05,24910.15267457,60351.51,63277.8,62995.77666666667,62081.365182448535,62981.82745537078,900.4622729222465,2141.8317004107307,67279.44006748813,58712.11326584521,60717.24494611874,60350.51,11.007924677194197,0.3676632459345225,0.1099842011810097,0.369455782,0.121006494
299,2021-11-17,58380.0,60824.38,60101.56,20907.21545076,56898.0,62147.85857142857,62819.88857142858,61697.412205963126,62045.85400069835,348.4417947352267,2474.8964305792374,67769.68143258705,57870.09571027011,58171.08164870625,56897.0,10.94899789464713,0.2787937242798354,0.1196542976056865,0.445833333,0.035416667
300,2021-11-18,56514.13,60977.21,60351.51,26749.21203012,58122.16,61287.03857142857,62622.05238095237,61432.57870922018,61442.20876982168,9.63006060149928,2678.1891844322804,67978.43074981694,57265.67401208781,58138.46721623542,58121.16,10.970285076191171,0.2914007193786605,0.0207966216789746,0.208333333,-0.002083333
301,2021-11-19,55625.0,58412.12,56898.46,18554.56064192,59760.76,60624.28857142857,62520.545238095234,61308.740286312845,61183.52434369527,-125.21594261757856,2746.745206024248,68014.03565014373,57027.05482604674,59219.99573874514,59759.76,10.998087803734377,0.2719469323779668,0.096098671443499,0.333705159,0.125015873
302,2021-11-20,57423.35,59900.0,58122.15,7584.65241653,58671.21,59648.030000000006,62393.28476190476,61113.367672508764,60797.01444466523,-316.3532278435377,2863.4284932414826,68120.14174838773,56666.4277754218,58854.13857958171,58670.21,10.979687381255582,0.2779365079365079,0.0863492063492063,0.299180912,0.021373457
303,2021-11-21,58509.69,60070.0,59760.76,6661.36635434,56280.81,58598.91857142857,62170.96428571428,60755.40043750281,60102.21376087058,-653.1866766322273,3148.2094055092207,68467.38309673272,55874.54547469584,57138.58619319391,56279.81,10.93809113524537,0.2646549680478252,0.112540970933828,0.427627253,0.006815954
304,2021-11-22,55641.03,59526.51,58671.22,15889.22078935,57566.85,58235.90000000001,61899.55190476191,60519.21151620306,59712.15779765972,-807.0537185433423,3291.4672934068785,68482.48649157566,55316.61731794816,57424.0953977313,57565.85,10.96068478891554,0.3382349912818663,0.1552163500080166,0.35401936,0.014673248
305,2021-11-23,55377.0,57886.03,56280.81,14019.78167156,57162.66,57780.35,61624.659047619054,60270.57807055523,59319.92736725053,-950.650703304702,3438.4109269704904,68501.48090156003,54747.83719367808,57249.8051325771,57161.66,10.953638672909728,0.3335721157149728,0.1447960418384525,0.446527778,0.176041667
306,2021-11-24,55875.01,57607.97,57562.65,12509.25971944,58987.27,58078.81714285714,61507.6480952381,60175.51821347595,59268.74931075045,-906.7689027255036,3486.324962892474,68480.29802102305,54534.99816945315,58408.11504419236,58986.27,10.98505998394184,0.2876183712121212,0.0432163149350649,0.394430014,0.11261655
307,2021-11-25,57037.04,59445.99,57158.58,10668.67680723,53757.67,57455.31857142857,61162.48238095237,59700.1220495096,58420.890955250376,-1279.231094259223,3875.551369148664,68913.5851192497,53411.37964265505,55307.81834806412,53756.67,10.892223031314265,0.237506219833806,0.066496118823705,0.303825758,0.07125
308,2021-11-26,53533.0,59194.0,58994.72,25946.30174683,54759.05,56740.788571428566,60839.61285714285,59334.1167125052,57857.53080828878,-1476.585904216423,4117.4675237556485,69074.54790465414,52604.677809631554,54941.97278268804,54758.05,10.910679668834078,0.3987206857470015,0.1095101294903926,0.240625,0.078125
309,2021-11-27,53642.58,55316.67,53757.67,7899.30349126,57317.17,56547.35428571428,60554.28142857143,59184.71325231824,57774.39837624435,-1410.314876073884,4145.299569632321,68844.88056783607,52263.68228930679,56525.43759422935,57316.17,10.956338061845075,0.4651432427725531,0.1225722744688262,0.265119048,0.090595238
310,2021-11-28,53327.0,57490.0,54759.04,8222.42493442,57838.06,56769.81857142857,60091.57761904762,59084.96115955306,57784.19247220676,-1300.7686873463026,3857.098766265925,67805.77515157947,52377.38008651577,57400.51919807645,57837.06,10.965385025665244,0.233757215007215,0.0123791486291486,0.423784722,0.1046875
311,2021-11-29,56730.0,58908.27,57318.51,13454.23335496,56987.97,56687.12142857143,59617.44952380952,58929.6284810664,57661.69670725186,-1267.93177381454,3574.151042715716,66765.75160924095,52469.14743837809,57125.486399358815,56986.97,10.9505779241933,0.2696324068347878,0.0527697611030944,0.357234127,0.078214286
312,2021-11-30,55910.33,59249.77,57838.06,18038.78770838,57226.5,56696.24142857143,59251.46380952381,58803.47081580129,57594.74336767465,-1208.727448126636,3393.8216963985965,66039.107202321,52463.820416726616,57192.82879978627,57225.5,10.954754882222526,0.3105906986531986,0.1136916035353535,0.26357568,-0.023935658
313,2021-12-01,56465.75,59118.84,56998.35,16607.30872879,56521.46,56343.98285714286,58856.88619047619,58634.43297759262,57429.622849570864,-1204.8101280217595,3191.1861058853738,65239.25840224694,52474.51397870544,56745.24959992876,56520.46,10.942357975477304,0.3025145769867992,0.0571179386457164,0.330011273,0.055105069
314,2021-12-02,55845.0,57423.69,57226.51,12969.21952648,53638.04,56326.892857142855,58356.41666666666,58264.3297940649,56846.30241117534,-1418.0273828895588,3143.6844549484344,64643.78557656353,52069.0477567698,54673.77653330958,53637.04,10.889995153173516,0.3594379946652674,0.0799825569001705,0.261851852,0.016388889
315,2021-12-03,51640.0,57670.68,56521.45,19567.63113833,49241.12,55538.61714285715,57634.56476190477,57595.94388338949,55676.27434791759,-1919.6695354718977,3415.2318981860217,64465.02855827681,50804.10096553272,51052.0055111032,49240.12,10.804464017338477,0.2852932636469222,0.1195726867982965,0.418606061,0.081237729
316,2021-12-04,42333.0,53876.09,53633.02,39023.32978526,49484.22,54419.624285714286,56871.66952380953,56995.075447579584,54723.650602084126,-2271.4248454954577,3358.1098881686235,63587.88930014677,50155.44974747228,50006.815170367736,49483.22,10.809388901187727,0.1811666666666666,0.0832083333333333,0.281041667,0.06375
317,2021-12-05,47827.0,49783.0,49235.26,21727.13821193,50529.56,53375.55285714286,56248.096666666665,56516.14837738609,54078.405894071184,-2437.7424833149053,3255.708474380726,62759.51361542811,49736.679717905216,50355.31172345591,50528.56,10.830293999957854,0.2748003848003847,0.1113671781054593,0.262580349,-0.046629936
318,2021-12-06,47200.0,51105.0,49484.21,23082.30465624,50625.48,52466.625714285714,55796.549047619046,56079.802571651744,53547.18652575254,-2532.6160458992017,3349.821427619717,62496.19190285848,49096.90619237961,50535.42390781864,50624.48,10.832190532751149,0.3267846067188172,0.0725871971595655,0.26571274,-0.01899196
319,2021-12-07,50067.1,51995.0,50529.56,14107.33216632,50519.68,51508.508571428574,55328.36666666666,55667.9416404165,53081.41629102138,-2586.525349395124,3368.3872997941457,62065.14126625496,48591.59206707837,50524.92796927288,50518.68,10.830098447857043,0.3782950191570881,0.0835895593869731,0.341946173,0.093548262
320,2021-12-08,48650.02,51250.0,50625.24,13138.99183299,47568.43,50229.50428571428,54884.10142857143,55067.97781519807,52233.26455394116,-2834.713261256911,3745.188410884562,62374.47825034055,47393.7246068023,48553.92932309096,47567.43,10.769903562320474,0.2355651022419315,0.0741448016752894,0.330643274,0.025839926
321,2021-12-09,47323.23,50844.86,50520.94,15749.4243393,47170.94,49305.63285714285,54362.61476190477,54483.01205110716,51454.44539179636,-3028.566659310796,4023.8392447881633,62410.2932514811,46314.93627232844,47631.93644103032,47169.94,10.761512104282586,0.2865418894830659,0.1313057040998217,0.476404715,-0.066076625
322,2021-12-10,46900.0,50148.49,47568.43,15689.5742182,49407.75,49329.43714285714,53869.61428571429,54107.06671398682,51139.569177673846,-2967.4975363129706,3963.157322736118,61795.92893118653,45943.29964024205,48815.81214701011,49406.75,10.807842333517778,0.3968511527232457,0.0477540773180308,0.35260101,-0.002525253
323,2021-12-11,46786.78,49517.18,47170.94,11045.22374119,50089.64,49415.92571428571,53460.9680952381,53809.47954998685,50978.041611877874,-2831.437938108975,3884.960602139669,61230.88929951744,45691.046890958765,49665.03071567004,50088.64,10.821549514855096,0.2784151515151515,0.1347878787878788,0.260151515,-0.00239899
324,2021-12-12,48665.43,50828.13,49424.47,10411.08180306,46727.89,48872.83000000001,53006.06714285714,53284.91736109739,50324.17213312744,-2960.74522796995,4092.03847407532,61190.14409100778,44821.990194706494,47706.93690522335,46726.89,10.752075080943907,0.2883643250688705,0.0775964187327823,0.286043971,0.102663941
325,2021-12-13,45727.92,50218.42,50089.64,20797.28834629,48367.43,48550.25142857143,52567.99952380952,52920.65903805215,50023.13488187706,-2897.524156175081,4071.743015732456,60711.485555274434,44424.51349234461,48147.26563507445,48366.43,10.786561257015078,0.2699127832951362,0.0782991151005857,0.375108473,0.087612825
326,2021-12-14,46300.0,48686.91,46727.89,17107.0342879,48884.78,48316.694285714286,52173.81476190477,52621.70503523271,49848.00336158829,-2773.70167364442,4004.834645372701,60183.484052650165,44164.14547115937,48638.94187835814,48883.78,10.79720092309772,0.3167382154882155,0.0961800294612794,0.451165722,-0.045558673
327,2021-12-15,46530.0,49500.0,48359.23,21621.70983741,47634.22,48326.09285714286,51633.193333333336,52252.26169928868,49507.42130595933,-2744.840393329352,3800.13853001896,59233.47039337126,44032.91627329541,47969.12729278605,47633.22,10.771285695960804,0.2450944933202997,0.0768849788204626,0.318192641,0.099886364
328,2021-12-16,47524.66,49459.39,48878.83,12731.23681745,46166.5,48182.60142857144,51271.70904761906,51801.46453637744,48993.43341273481,-2808.031123642628,3946.189954722199,59164.08895706345,43379.32913817466,46767.37576426202,46165.5,10.739988044863988,0.2094043109668109,0.0351799242424242,0.390129127,0.158769947
329,2021-12-17,45469.32,48000.0,47634.2,18556.07900007,46859.46,47818.56,50895.538095238095,51435.39012627467,48665.129810775616,-2770.260315499057,3973.55698097656,58842.65205719121,42948.42413328498,46828.76525475401,46858.46,10.754886847671994,0.3453795166673954,0.0359369670733307,0.362490217,0.078002783
330,2021-12-18,45515.72,47368.73,46159.87,8170.85303229,46687.19,47332.49571428571,50389.34857142858,51083.67159840182,48360.831378348594,-2722.840220053229,3787.315371588989,57963.97931460656,42814.7178282506,46734.38175158468,46686.19,10.75120368257924,0.2797189582903868,0.0963177695320552,0.288737374,0.167948232
331,2021-12-19,46440.11,48351.92,46857.49,9518.7071282,46926.07,47360.807142857135,49869.73,50775.70110963078,48140.09885860266,-2635.602251028125,3447.5794286675123,56764.88885733503,42974.57114266498,46862.17391719489,46925.07,10.75630735319574,0.2976010101010101,0.1423821548821549,0.355769751,0.126467051
332,2021-12-20,45568.0,47548.93,46687.2,16039.38510407,48914.7,47438.98857142857,49485.28857142857,50637.84917558384,48259.26826497148,-2378.580910612364,3040.190129668584,55565.66883076574,43404.90831209141,48230.52463906496,48913.7,10.797812799823651,0.3730358888423404,0.1672325792487082,0.321817364,0.092945906
333,2021-12-21,46645.05,49339.31,46926.07,15461.4105731,48608.62,47399.537142857145,49074.91333333334,50487.53590331815,48313.014685745096,-2174.5212175730485,2471.444409005547,54017.80215134443,44132.02451532224,48482.588213021656,48607.62,10.791535587721755,0.2417408459595959,0.0952028093434343,0.335872174,0.021194565
334,2021-12-22,48450.0,49595.0,48914.7,10753.4990677,50842.2,47857.82,48804.47238095238,50513.8073178872,48702.1201187074,-1811.6871991798037,1847.9324900576069,52500.33736106759,45108.607400837165,50055.66273767388,50841.2,10.836462328486672,0.3144897248345524,-0.0309500174155346,0.373014295,0.064679834
335,2021-12-23,48032.16,51397.82,48608.61,16627.04627954,50851.38,48527.08857142857,48671.77428571429,50538.81270174744,49032.775485060105,-1506.0372166873349,1561.309709108728,51794.39370393175,45549.15486749683,50586.14091255796,50850.38,10.836642874408469,0.1788504551004551,0.0356968031968031,0.295077483,0.010462858
336,2021-12-24,50445.55,51878.6,50842.06,11690.45418179,50428.31,49036.92428571429,48728.30714285714,50530.6273164328,49247.47310274317,-1283.1542136896314,1603.868886250647,51936.044915358434,45520.56937035585,50480.92030418598,50427.31,10.828288172382956,0.2173309178743961,0.0697463768115942,0.312487568,0.033463619
337,2021-12-25,50191.84,51171.68,50852.31,5550.57153185,50801.79,49624.724285714285,48791.048571428575,50550.7134411415,49486.59877924422,-1064.1146618972853,1659.716372951811,52110.4813173322,45471.61582552496,50694.833434728665,50800.79,10.835667184626756,0.3097763347763347,0.0393076169861884,0.45452381,0.067619048
338,2021-12-26,49460.0,51295.33,50428.31,6863.39473781,50717.77,50166.39571428572,48800.01095238095,50563.08800105697,49676.009736283566,-887.0782647734013,1670.0496315859914,52140.11021555294,45459.911689208966,50710.12447824288,50716.77,10.83401190411796,0.2788461538461538,0.0375,0.495819161,-0.048327664
339,2021-12-27,50480.0,52100.0,50804.33,11596.91468191,47543.09,49970.45142857143,48653.23047619048,50339.3844454229,49347.86823839379,-991.5162070291116,1636.7100201917956,51926.65051657408,45379.81043580689,48598.76815941429,47542.09,10.769370702926386,0.2654629629629629,0.0546064814814814,0.313671837,0.035826419
340,2021-12-28,47300.23,50720.35,50720.35,23116.75583707,46471.24,49665.11142857142,48460.44761904762,50052.855227243184,48905.31004787167,-1147.5451793715183,1644.283621930999,51749.014862909615,45171.880375185625,47180.41605313809,46470.24,10.746567386688024,0.2252608225108225,0.0921034451659451,0.36750731,0.11039787
341,2021-12-29,46094.02,48149.58,47542.2,20326.32142372,47122.08,49133.66571428571,48439.19285714285,49835.76076596573,48630.96696358372,-1204.7938023820095,1659.2079130575848,51757.60868325802,45120.77703102768,47141.52535104603,47121.08,10.76047573826654,0.2712218337218337,0.0736208236208236,0.352840909,0.13219697
342,2021-12-30,45938.44,47926.15,46471.24,27413.65364976,46211.24,48470.788571428566,48393.49285714285,49567.277746264364,48258.701276878535,-1308.5764693858291,1708.3744950838238,51810.2418473105,44976.74386697521,46521.33511701535,46210.24,10.740956697531846,0.3292008797653959,0.0990998696643857,0.440997732,0.213560091
343,2021-12-31,45650.0,48574.7,47122.09,19010.24134509,47733.43,48085.80571428571,48313.763333333336,49431.43717246691,48177.89031120491,-1253.5468612620025,1697.7093537513476,51709.18204083603,44918.34462583064,47329.398372338444,47732.43,10.773366320080497,0.2318867243867244,0.0895977633477633,0.279496392,0.089565657
344,2022-01-01,46205.0,47967.12,46211.24,9463.6617111,47299.07,47585.41714285714,48180.87904761905,49273.484048580365,48042.68718640415,-1230.796862176212,1660.5628973425066,51502.004842304064,44859.75325293403,47309.17945744615,47298.07,10.76422477026488,0.2862206246134818,0.0449404761904761,0.317070707,0.128818182
345,2022-01-02,46633.36,47990.0,47733.43,6833.49845548,46459.56,46977.10142857143,48168.10142857143,49065.045230166885,47799.1291577266,-1265.91607244029,1673.2859318312428,51514.67329223392,44821.52956490894,46742.76648581538,46458.56,10.746316011440276,0.2731902650195333,0.1098315471791081,0.328491736,0.091365604
346,2022-01-03,45700.0,47583.33,47299.06,10841.81020453,45814.61,46730.17571428571,48046.53857142857,48824.27225015439,47493.81851807635,-1330.4537320780437,1749.093738558445,51544.72604854546,44548.351094311685,46123.99549527179,45813.61,10.732336487530574,0.2836836620169953,0.1541553631553631,0.494444444,-0.134027778
347,2022-01-04,45515.0,47532.89,46459.57,16320.32712866,43436.04,46296.57571428572,47787.07476190476,48425.14393532794,46869.544899910754,-1555.599035417188,2004.0817806710656,51795.23832324689,43778.91120056263,44332.0251650906,43435.04,10.679021767609909,0.2934363799283154,0.1878136200716846,0.439998347,0.05327877
348,2022-01-05,42500.0,47076.55,45817.13,25067.67476765,43083.76,45719.67285714286,47570.38619047619,48029.48586604421,46287.11645377064,-1742.3694122735687,2252.095115297375,52074.57642107094,43066.19595988144,43499.848388363534,43082.76,10.6708781960705,0.3182488807488807,0.0856621387871387,0.302113095,0.055863095
349,2022-01-06,42432.99,43794.5,43446.34,20780.04784989,41565.18,45055.95,47351.27571428572,47550.64839448517,45560.66469165208,-1989.9837028330949,2593.47311249746,52538.22193928064,42164.3294892908,42210.06946278785,41564.18,10.634994017633932,0.2783708058708058,0.1160830635830635,0.430813492,0.017024332
350,2022-01-07,40571.53,43144.72,43081.79,26122.19990673,41684.84,44191.86571428571,47104.86523809523,47116.14406896758,44964.38396985945,-2151.760099108127,2873.2697935797387,52851.40482525471,41358.32565093576,41859.91648759595,41683.84,10.637868802701728,0.3499781427722604,0.1586148777692895,0.361794132,0.025005497
351,2022-01-08,40505.3,42318.97,41564.57,15454.11315131,41876.52,43417.21571428572,46875.78571428572,46728.02376756243,44489.32797449646,-2238.69579306597,3091.704234442114,53059.19418316994,40692.37724540149,41870.98549586532,41875.52,10.642456686960712,0.332125946969697,0.1120028409090909,0.340541351,0.073011364
352,2022-01-09,41209.53,42831.12,41684.84,11074.22498167,41824.07,42755.00285714286,46632.83333333333,46364.76793292805,44079.2882861124,-2285.4796468156565,3282.15220218608,53197.13773770549,40068.52892896117,41839.708498621774,41823.07,10.64120338014,0.2799691358024691,0.0872678170594837,0.272616342,0.01963255
353,2022-01-10,39650.0,42250.0,41876.52,25232.35739583,42753.44,42317.69285714285,46339.44,46097.26216011849,43875.31162671048,-2221.950533408009,3342.7949840487704,53025.02996809754,39653.85003190246,42448.86283287392,42752.44,10.663181548759525,0.3309821428571428,0.1586086309523809,0.30628858,0.042031425
354,2022-01-11,41274.8,43130.0,41824.06,19697.46613255,43920.37,42386.88285714285,46116.19,45936.01088899856,43882.24368413964,-2053.767204858916,3340.2218196373774,52796.633639274754,39435.74636072525,43429.867610957976,43919.37,10.690110731818235,0.336806107724475,0.1504223402023147,0.314717023,0.14347148
355,2022-01-12,42459.21,44342.83,42749.84,16250.21469714,42581.65,42315.15285714286,45722.83047619048,45687.53971203564,43682.152348118165,-2005.3873639174708,3240.75664440211,52204.3437649947,39241.31718738626,42864.38920365266,42580.65,10.659155203713764,0.2862488674116581,0.0576265982079935,0.483314346,0.011714775
356,2022-01-13,42325.0,44453.22,43921.21,14772.09478571,43090.72,42533.08714285714,45353.27523809524,45495.18269632924,43591.16275609999,-1904.0199402292487,3064.376489201005,51482.028216497245,39224.52225969323,43015.276401217554,43089.72,10.671039732561386,0.283337432769251,0.0877164502164502,0.298980129,0.038482894
357,2022-01-14,41752.0,43473.98,42576.27,13545.75086459,43098.2,42734.99571428571,45004.22238095238,45317.62842252703,43515.32233208461,-1802.30609044242,2868.6133933279966,50741.44916760837,39266.99559429639,43070.55880040585,43097.2,10.671213308784294,0.3241083916083915,0.118490675990676,0.451254451,0.052999129
358,2022-01-15,42577.35,43819.39,43090.72,6318.38550193,43104.34,42910.398571428566,44637.677142857145,45153.68113196944,43452.094280994665,-1701.5868509747745,2566.6627664017665,49771.00267566068,39504.351610053614,43093.07960013528,43103.34,10.671355767288857,0.2903703703703704,0.1106584362139917,0.34375,0.039303403
359,2022-01-16,42600.0,43497.24,43098.2,6481.6580227,42218.01,42966.67571428571,44232.92666666667,44936.22401108278,43262.23516084164,-1673.988850241134,2204.5649588059546,48642.05658427858,39823.79674905477,42509.699866711766,42217.01,10.650578499377676,0.3234199134199134,0.0860681818181818,0.227393378,0.035651655
360,2022-01-17,41567.64,43200.0,43104.34,10963.85191034,42369.74,42911.86142857142,43986.57666666667,44746.114084335866,43124.928213019855,-1621.185871316011,2102.8785228931124,48192.33371245289,39780.81962088045,42416.39328890392,42368.74,10.654166105156236,0.2834522884522884,0.1050007862507862,0.332260967,0.019729798
361,2022-01-18,41287.79,42692.71,42214.66,13658.50365699,41674.27,42590.99,43758.14952380952,44518.57007808873,42901.750026401416,-1616.8200516873112,2079.8967970807016,47917.94311797092,39598.35592964811,41921.64442963464,41673.27,10.6376151950597,0.1911900252525252,0.0547328756313131,0.412036961,0.006697939
362,2022-01-19,41126.0,42586.03,42372.15,15642.41727542,40670.97,42318.03571428572,43450.95380952381,44233.56266489692,42558.55309926274,-1675.00956563418,2034.1129460938448,47519.1797017115,39382.72791733612,41087.86147654488,40669.97,10.613245261256544,0.2966664753596572,0.0834716961279461,0.408594802,0.095836735
363,2022-01-20,40555.0,43511.99,41672.14,17860.82318928,36456.94,41370.35285714285,42986.46333333333,43657.51654157114,41619.843391683855,-2037.6731498872832,2444.571326550972,47875.60598643528,38097.32068023139,38000.58049218162,36455.94,10.503859687122748,0.2714280967570441,0.0917098617756512,0.359979394,0.054964034
